SOURCE_SWITCH_ID,DESTINATION_SWITCH_ID,MEASUREDLENGTH,PATH,CABLETYPE,NUMBEROFCORES,ARMOURED,NEUTRALMATERIAL,CABLEID,CABLECONDUCTORMATERIAL,DIVISIONCODE,ZONECODE,REMARKS,SOURCE_SS,DESTINATION_SS,NO_OF_SEGMENT,SWNO,COMMISSIONEDDATE,VOLTAGE,VAR_Month_01,VAR_Month_02,VAR_Month_03,VAR_Month_04,VAR_Month_05,VAR_Month_06,VAR_Month_07,VAR_Month_08,VAR_Month_09,VAR_Month_10,VAR_Month_11,VAR_Month_12,CYCLE_Month_01,CYCLE_Month_02,CYCLE_Month_03,CYCLE_Month_04,CYCLE_Month_05,CYCLE_Month_06,CYCLE_Month_07,CYCLE_Month_08,CYCLE_Month_09,CYCLE_Month_10,CYCLE_Month_11,CYCLE_Month_12
T22BOROG26,33323,1500.200,JT.NO.01 → JT.NO.02 -> JT.NO.01A → JT.NO.01 -> JT.NO.01B → JT.NO.01A -> JT.NO.01C → JT.NO.01B -> JT.NO.02 → JT.NO.02A -> JT.NO.02A → JT.NO.02C -> JT.NO.02B → JT.NO.03 -> JT.NO.02C → JT.NO.02B -> JT.NO.03 → JT.NO.03A -> JT.NO.03A → JT.NO.03B -> JT.NO.03B → JT.NO.04A -> JT.NO.04A → JT.NO.04B -> JT.NO.04B → JT.NO.04D -> JT.NO.04C → JT.NO.05 -> JT.NO.04D → JT.NO.04C -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.06A -> JT.NO.06A → JT.NO.06B -> JT.NO.06B → JT.NO.06C -> JT.NO.06C → JT.NO.06F -> JT.NO.06F → SWNO_33323 -> SWNO_T22BOR26 → JT.NO.01C,XLPE,3.0,Y,AL,HT22KV6908546196,AL,4000.0,4043,,TATA'S BORIVALI REC-STN,SHIMPOLI REC-STN,22,33323,2013-10-13,22KV,74.637,92.775,73.367,81.088,94.505,75.189,15.514,27.622,69.282,67.507,60.867,45.375,0.000,1.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,1.000,0.000,0.000
T22BOROG6,33094,9211.200,JT.NO.01 → JT.NO.02A -> JT.NO.016 → JT.NO.16A -> JT.NO.01A → JT.NO.01 -> JT.NO.01B → JT.NO.01A -> JT.NO.02 → JT.NO.03 -> JT.NO.02A → JT.NO.02 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.05A -> JT.NO.05A → JT.NO.06A -> JT.NO.06 → JT.NO.07C -> JT.NO.06A → JT.NO.06 -> JT.NO.07 → JT.NO.07A -> JT.NO.07A → JT.NO.08 -> JT.NO.07B → JT.NO.07 -> JT.NO.07C → JT.NO.07B -> JT.NO.08 → JT.NO.08B -> JT.NO.08A → JT.NO.08C -> JT.NO.08B → JT.NO.08A -> JT.NO.08C → JT.NO.08D -> JT.NO.08D → JT.NO.08E -> JT.NO.08E → JT.NO.09 -> JT.NO.09 → JT.NO.09A -> JT.NO.09A → JT.NO.09B -> JT.NO.09B → JT.NO.10 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.11D -> JT.NO.11A → JT.NO.12 -> JT.NO.11D → JT.NO.11E -> JT.NO.11E → JT.NO.11F -> JT.NO.11F → JT.NO.11A -> JT.NO.12 → JT.NO.12A -> JT.NO.12A → JT.NO.12B -> JT.NO.12B → JT.NO.12C -> JT.NO.12C → JT.NO.13 -> JT.NO.13 → JT.NO.13E -> JT.NO.13A → JT.NO.13B -> JT.NO.13B → JT.NO.13G -> JT.NO.13C → JT.NO.13D -> JT.NO.13D → JT.NO.13F -> JT.NO.13E → JT.NO.13A -> JT.NO.13F → JT.NO.14A -> JT.NO.13G → JT.NO.13C -> JT.NO.14 → JT.NO.14B -> JT.NO.14A → JT.NO.14 -> JT.NO.14B → JT.NO.14C -> JT.NO.14C → JT.NO.15C -> JT.NO.15 → JT.NO.15B -> JT.NO.15A → JT.NO.15 -> JT.NO.15B → JT.NO.16C -> JT.NO.15C → JT.NO.15A -> JT.NO.16A → JT.NO.17A -> JT.NO.16B → JT.NO.16 -> JT.NO.16C → JT.NO.16B -> JT.NO.17 → JT.NO.17B -> JT.NO.17A → JT.NO.17 -> JT.NO.17B → JT.NO.17C -> JT.NO.17C → JT.NO.18 -> JT.NO.18 → JT.NO.18C -> JT.NO.18 → JT.NO.19 -> JT.NO.18A → JT.NO.18D -> JT.NO.18B → JT.NO.19A -> JT.NO.18C → JT.NO.18A -> JT.NO.18D → JT.NO.18B -> JT.NO.19 → JT.NO.20A -> JT.NO.19A → JT.NO.19 -> JT.NO.20 → JT.NO.20B -> JT.NO.20A → JT.NO.20 -> JT.NO.20B → JT.NO.20C -> JT.NO.20C → JT.NO.20D -> JT.NO.20D → JT.NO.20E -> JT.NO.20E → JT.NO.21 -> JT.NO.21 → JT.NO.21A -> JT.NO.21A → JT.NO.22A -> JT.NO.22 → JT.NO.23 -> JT.NO.22A → JT.NO.22 -> JT.NO.23 → JT.NO.24 -> JT.NO.24 → JT.NO.25 -> JT.NO.25 → JT.NO.26 -> JT.NO.26 → SWNO_33094 -> SWNO_T22BOROG6 → JT.NO.01B,XLPE,3.0,Y,AL,HT22KV6908561QH0,AL,4000.0,4043,ABANDONED,TATA'S BORIVALI REC-STN,MIRA REC-STN,83,33094,2009-02-23,22KV,46.033,44.709,58.246,81.354,92.843,66.293,10.278,26.579,45.645,54.461,39.665,37.827,2.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
T22BOROG7,33194,726.400,JT.NO.07 → JT.NO.7B -> JT.NO.07A → JT.NO.07 -> JT.NO.7B → JT.NO.7C -> JT.NO.7C → JT.NO.7D -> JT.NO.7D → JT.NO.7G -> JT.NO.7E → JT.NO.7F -> JT.NO.7F → SWNO_33194 -> JT.NO.7G → JT.NO.7E -> SWNO_T22BOROG7 → JT.NO.07A,XLPE,3.0,Y,AL,HT33KV6908561M76,AL,4000.0,4043,,TATA'S BORIVALI REC-STN,KANAKIA CCI,9,33194,1972-08-09,22KV,47.624,36.709,43.092,45.471,54.790,45.397,6.621,13.794,37.116,38.293,31.689,41.652,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,1.000
T22CHE02,1151,3307.916,JT.NO.01 → SWNO_01151 -> JT.NO.02 → JT.NO.01 -> JT.NO.03 → JT.NO.02 -> JT.NO.04 → JT.NO.03 -> JT.NO.05 → JT.NO.04 -> JT.NO.06 → JT.NO.05 -> JT.NO.07 → JT.NO.06 -> JT.NO.08 → JT.NO.08B -> JT.NO.08A → JT.NO.08 -> JT.NO.08B → JT.NO.07 -> JT.NO.09 → JT.NO.08A -> JT.NO.10 → JT.NO.09 -> JT.NO.11 → JT.NO.10 -> SWNO_T22CH02 → JT.NO.11,PILC,3.0,Y,AL,HT22KV6908561QH6,AL,7000.0,7071,,TATA'S CHEMBUR REC-STN,CHEMBUR REC-STN,14,1151,,22KV,41.567,32.917,48.935,52.862,56.467,46.467,7.038,17.308,37.050,42.962,27.429,23.125,0.000,2.000,4.000,0.000,0.000,0.000,1.000,1.000,0.000,1.000,1.000,1.000
T22CHE03,33111,2246.600,JT.NO.01 -> JT.NO.01A → JT.NO.01 -> JT.NO.01B → JT.NO.01A -> JT.NO.02 → JT.NO.01A -> JT.NO.03 → JT.NO.02 -> JT.NO.04 → JT.NO.03B -> JT.NO.05 → JT.NO.04 -> JT.NO.06 → JT.NO.05 -> JT.NO.07 → JT.NO.06 -> JT.NO.08 → JT.NO.07 -> JT.NO.09 → JT.NO.08 -> JT.NO.10 → JT.NO.09 -> JT.NO.11 → JT.NO.10 -> JT.NO.3A → JT.NO.03 -> JT.NO.3B → JT.NO.3A -> SWNO_T22CHE03 → JT.NO.11,XLPE,3.0,Y,AL,HT33KV6908553115,AL,7000.0,7071,,TATA'S CHEMBUR REC-STN,ANIK REC-STN,18,33111,2024-04-26,22KV,43.967,26.542,28.815,47.759,51.100,45.133,5.963,11.286,24.650,29.481,23.080,20.214,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
T22CHE07,1192,2139.590,JT.NO.01 → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.10 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → SWNO_01192 -> SWNO_T22CHE07 → JT.NO.11,PILC,3.0,Y,AL,HT22KV6908545782,AL,7000.0,7071,,TATA'S CHEMBUR REC-STN,ANIK REC-STN,16,1192,2024-04-27,22KV,39.902,36.806,39.405,43.304,42.705,39.786,7.270,11.302,25.239,30.172,24.584,23.241,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
T22DHA51,1285,3672.386,JT.NO.17B → JT.NO.18 -> JT.NO.18 → JT.NO.19A -> JT.NO.19 → JT.NO.19B -> JT.NO.19A → JT.NO.19 -> JT.NO.19B → JT.NO.20D -> JT.NO.20 → JT.NO.20H -> JT.NO.20A → JT.NO.20E -> JT.NO.20B → JT.NO.20A -> JT.NO.20C → JT.NO.20G -> JT.NO.20D → JT.NO.20C -> JT.NO.20E → JT.NO.20 -> JT.NO.20F → JT.NO.20B -> JT.NO.20G → JT.NO.20F -> JT.NO.20H → JT.NO.21 -> JT.NO.21 → JT.NO.21A -> JT.NO.21A → JT.NO.22 -> JT.NO.22 → JT.NO.22A -> JT.NO.22A → JT.NO.23 -> JT.NO.23 → JT.NO.23A -> JT.NO.23A → JT.NO.24 -> JT.NO.24 → JT.NO.25 -> JT.NO.25 → JT.NO.25A -> JT.NO.25 → JT.NO.26 -> JT.NO.25A → JT.NO.25B -> JT.NO.25B → JT.NO.25C -> JT.NO.25C → JT.NO.26 -> JT.NO.26A → JT.NO.27 -> JT.NO.27 → JT.NO.28 -> JT.NO.28 → JT.NO.28A -> JT.NO.28A → SWNO_01285,XLPE,3.0,Y,AL,HT22KV6908561LCF,AL,1000.0,1013,DISCONNECTED,TATA'S DHARAVI REC-STN,KALINA REC-STN,31,1285,2013-06-05,33KV,71.502,74.097,81.437,47.712,45.744,34.343,13.591,16.658,28.159,22.364,24.268,28.101,0.000,0.000,2.000,0.000,1.000,2.000,2.000,0.000,1.000,1.000,1.000,1.000
T22DHAH02,33355,4315.782,JT.NO.01 → JT.NO.02 -> JT.NO.01A → JT.NO.01 -> JT.NO.01B → JT.NO.01A -> JT.NO.02 → JT.NO.02A -> JT.NO.02A → JT.NO.02B -> JT.NO.02B → JT.NO.03F -> JT.NO.03 → JT.NO.03C -> JT.NO.03A → JT.NO.3Z -> JT.NO.03B → JT.NO.03 -> JT.NO.03D → JT.NO.03B -> JT.NO.03F → JT.NO.03E -> JT.NO.04 → JT.NO.04A -> JT.NO.04A -> JT.NO.04B → JT.NO.04D -> JT.NO.04D → JT.NO.04E -> JT.NO.04E → JT.NO.04 -> JT.NO.05 → JT.NO.05A -> JT.NO.05A → JT.NO.05B -> JT.NO.05B → JT.NO.06 -> JT.NO.06 → JT.NO.07A -> JT.NO.07 → JT.NO.07A -> JT.NO.07A → JT.NO.07 -> JT.NO.07A → JT.NO.07B -> JT.NO.07B → JT.NO.08 -> JT.NO.08A → JT.NO.08B -> JT.NO.08B → JT.NO.09B -> JT.NO.09 → JT.NO.10B -> JT.NO.09A → JT.NO.09C -> JT.NO.09B → JT.NO.09A -> JT.NO.09C → JT.NO.09D -> JT.NO.09D → JT.NO.09 -> JT.NO.10 → JT.NO.11C -> JT.NO.10A → JT.NO.10 -> JT.NO.10B → JT.NO.10A -> JT.NO.11 → JT.NO.11Z -> JT.NO.11A → JT.NO.11B -> JT.NO.11B → JT.NO.11 -> JT.NO.11C → JT.NO.11A -> JT.NO.11X → JT.NO.12A -> JT.NO.11Y → JT.NO.11X -> JT.NO.11Z → JT.NO.11Y -> JT.NO.12 → JT.NO.13A -> JT.NO.12A → JT.NO.12B -> JT.NO.12B → JT.NO.12C -> JT.NO.12C → JT.NO.12D -> JT.NO.12D → JT.NO.12 -> JT.NO.13A → JT.NO.14B -> JT.NO.14A → JT.NO.14C -> JT.NO.14B → JT.NO.14A -> JT.NO.14C → JT.NO.14Z -> JT.NO.14Z → JT.NO.14 -> JT.NO.15 → JT.NO.15A -> JT.NO.15 → JT.NO.15B -> JT.NO.15 → JT.NO.16B -> JT.NO.15B → JT.NO.14 -> JT.NO.16 → JT.NO.16C -> JT.NO.16A → JT.NO.16 -> JT.NO.16B → JT.NO.16E -> JT.NO.16C → JT.NO.17E -> JT.NO.16D → JT.NO.16A -> JT.NO.16E → JT.NO.16D -> JT.NO.17 → JT.NO.17A -> JT.NO.17A → JT.NO.18A -> JT.NO.17B → JT.NO.17F -> JT.NO.17C → JT.NO.17B -> JT.NO.17D → JT.NO.17C -> JT.NO.17E → JT.NO.17D -> JT.NO.17F → JT.NO.17G -> JT.NO.17G → JT.NO.17 -> JT.NO.18 → JT.NO.18B -> JT.NO.18A → JT.NO.18 -> JT.NO.18B → JT.NO.18C -> JT.NO.18C → SWNO_33355 -> JT.NO.3 → JT.NO.03A -> JT.NO.3E → JT.NO.03D -> JT.NO.8 → JT.NO.8C -> JT.NO.8C → JT.NO.8D -> JT.NO.8D → JT.NO.8A -> SWNO_T22DHAH02 → JT.NO.01C -> TATA'S DHARAVI REC-STN TO BOMBILWADI REC-STN (JT NO 1C TO JT NO 1D) -> TATA'S DHARAVI REC-STN TO BOMBILWADI REC-STN (JT NO 1D TO JT NO 1E) -> TATA'S DHARAVI REC-STN TO BOMBILWADI REC-STN (JT NO 1E TO JT NO 1B) -> TATA'S DHARAVI REC-STN TO BOMBILWADI REC-STN (JT NO 3Z TO JT NO.4C) -> TATA'S DHARAVI REC-STN TO BOMBILWADI REC-STN (JT NO 4C TO JT NO 4F) -> TATA'S DHARAVI REC-STN TO BOMBILWADI REC-STN (JT NO 4F TO JT NO 4B),PILC,3.0,Y,AL,HT22KV6908561G3U,AL,1000.0,1013,DISCONNECTED,TATA'S DHARAVI REC-STN,BOMBILWADI REC-STN,85,33355,2010-01-17,22KV,90.707,56.689,62.333,65.058,108.389,80.477,9.857,22.047,49.093,66.974,51.860,53.274,1.000,2.000,0.000,1.000,4.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000
T22DHAH05,33355,3849.077,JT.NO.01 → JT.NO.02 -> JT.NO.02 → JT.NO.03C -> JT.NO.03B → JT.NO.04 -> JT.NO.03C → JT.NO.03B -> JT.NO.04 → JT.NO.04C -> JT.NO.04C → JT.NO.05B -> JT.NO.04D → JT.NO.04D -> JT.NO.04D → JT.NO.04E -> JT.NO.04D → JT.NO.04H -> JT.NO.04E → JT.NO.04 -> JT.NO.04F → JT.NO.04G -> JT.NO.04G → JT.NO.04D -> JT.NO.05 → JT.NO.06E -> JT.NO.05A → JT.NO.05 -> JT.NO.05B → JT.NO.05A -> JT.NO.05B → JT.NO.05B -> JT.NO.06 → JT.NO.07B -> JT.NO.06A → JT.NO.06 -> JT.NO.06A → JT.NO.06A -> JT.NO.06B → JT.NO.06A -> JT.NO.06B → JT.NO.06B -> JT.NO.06C → JT.NO.06B -> JT.NO.06D → JT.NO.06C -> JT.NO.06E → JT.NO.06D -> JT.NO.07 → JT.NO.07A -> JT.NO.07A → JT.NO.07 -> JT.NO.07A → JT.NO.07B -> JT.NO.07B → JT.NO.07A -> JT.NO.07B → JT.NO.08A -> JT.NO.08 → JT.NO.09 -> JT.NO.08A → JT.NO.08 -> JT.NO.09 → JT.NO.09A -> JT.NO.09A -> JT.NO.09B → JT.NO.10 -> JT.NO.10 → JT.NO.10A -> JT.NO.10A → JT.NO.11A -> JT.NO.10B → JT.NO.14C -> JT.NO.10C → JT.NO.10B -> JT.NO.11 → JT.NO.12 -> JT.NO.11A → JT.NO.11 -> JT.NO.12 → JT.NO.13C -> JT.NO.12A → JT.NO.12B -> JT.NO.13A → JT.NO.13B -> JT.NO.13B → JT.NO.10C -> JT.NO.14 → JT.NO.15 -> JT.NO.14A → JT.NO.14 -> JT.NO.14B → JT.NO.14A -> JT.NO.14C → JT.NO.14B -> JT.NO.15 → JT.NO.16B -> JT.NO.16A → JT.NO.16 -> JT.NO.16B → JT.NO.16A -> JT.NO.17 -> JT.NO.17A → JT.NO.18 -> JT.NO.17B -> JT.NO.18B → SWNO_33355 -> SWNO_T22DHAH05 -> TATA'S DHARAVI REC-STN TO BOMBILWADI REC-STN -> TATA'S DHARAVI REC-STN TO BOMBILWADI REC-STN (JT NO 1A TO JT NO 1B) -> TATA'S DHARAVI REC-STN TO BOMBILWADI REC-STN (JT NO 1B TO JT NO 1B1) -> TATA'S DHARAVI REC-STN TO BOMBILWADI REC-STN (JT NO 1B1 TO JT NO 1C) -> TATA'S DHARAVI REC-STN TO BOMBILWADI REC-STN (JT NO 1C TO JT NO 1),XLPE,3.0,Y,AL,HT22KV6908561I9U,AL,1000.0,1011,AS PER HT SLD,TATA'S DHARAVI REC-STN,BOMBILWADI REC-STN,66,33355,2010-01-17,22KV,90.707,56.689,62.333,65.058,108.389,80.477,9.857,22.047,49.093,66.974,51.860,53.274,1.000,2.000,0.000,1.000,4.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000
T22DHAH09OG07,33154,13.000,JT.NO.09 → JT.NO.10,PILC,3.0,Y,AL,HT22KV6908561Q6I,AL,,,,TATA'S DHARAVI REC-STN,BANDRA TERMINUS REC-STN,1,33154,2010-02-23,22KV,40.043,27.263,35.748,39.513,52.111,39.843,11.574,11.728,30.032,27.711,21.634,23.909,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000
T22DHAH26,33065,5096.700,JT.NO.01 → JT.NO.02 -> JT.NO.01A → JT.NO.01C -> JT.NO.01C → JT.NO.01D -> JT.NO.01D → JT.NO.01 -> JT.NO.02 → JT.NO.03B -> JT.NO.03 → JT.NO.03C -> JT.NO.03A → JT.NO.03 -> JT.NO.03B → JT.NO.03A -> JT.NO.04 → JT.NO.4F -> JT.NO.04A → JT.NO.04D -> JT.NO.04B → JT.NO.04A -> JT.NO.04C → JT.NO.04F -> JT.NO.04D → JT.NO.04C -> JT.NO.04E → JT.NO.04 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.06B -> JT.NO.06A → JT.NO.07 -> JT.NO.06B → JT.NO.06A -> JT.NO.07 → JT.NO.07A -> JT.NO.07A → JT.NO.07B -> JT.NO.07B → JT.NO.07B -> JT.NO.07B → JT.NO.07C -> JT.NO.07C → JT.NO.07E -> JT.NO.07E → JT.NO.07F -> JT.NO.07F → JT.NO.7G -> JT.NO.07G → JT.NO.08 -> JT.NO.08A → JT.NO.08 -> JT.NO.09 → JT.NO.10A -> JT.NO.09A → JT.NO.09 -> JT.NO.09A → JT.NO.09A -> JT.NO.09B → JT.NO.09A -> JT.NO.09C → JT.NO.08A -> JT.NO.09C → JT.NO.09B -> JT.NO.09C → JT.NO.09C -> JT.NO.10 → JT.NO.11B -> JT.NO.10A → JT.NO.10 -> JT.NO.11 → JT.NO.12B -> JT.NO.11A → JT.NO.11 -> JT.NO.11B → JT.NO.11A -> JT.NO.12 → JT.NO.13 -> JT.NO.12A → JT.NO.12 -> JT.NO.12B → JT.NO.12A -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.15A -> JT.NO.15 → JT.NO.15E -> JT.NO.15A → JT.NO.15D -> JT.NO.15B → JT.NO.15 -> JT.NO.15C → JT.NO.15B -> JT.NO.15D → JT.NO.15C -> JT.NO.15E → JT.NO.16A -> JT.NO.16 → JT.NO.17D -> JT.NO.16A → JT.NO.16B -> JT.NO.16B → JT.NO.16C -> JT.NO.16C → JT.NO.16 -> JT.NO.17 → JT.NO.17A -> JT.NO.17D → JT.NO.17C -> JT.NO.18 → JT.NO.19 -> JT.NO.19 → JT.NO.20 -> JT.NO.20 → JT.NO.21 -> JT.NO.21 → SWNO_33065 -> JT.NO.3C → JT.NO.03D -> JT.NO.3D → JT.NO.04B -> JT.NO.4F → JT.NO.4G -> JT.NO.4G → JT.NO.05 -> SWNO_T22DHAH26 → JT.NO.01A,XLPE,3.0,Y,AL,HT22KV6908561LCQ,AL,1000.0,1013,DISCONNECTED,TATA'S DHARAVI REC-STN,MMRDA REC-STN,65,33065,2010-11-01,33KV,51.200,48.345,48.903,55.241,108.333,55.267,14.800,25.882,48.783,47.800,41.571,40.333,2.000,1.000,2.000,1.000,2.000,1.000,2.000,2.000,1.000,4.000,0.000,2.000
T22DHAH26OG18,33065,6169.326,JT.NO.01 → JT.NO.01C -> JT.NO.010C → JT.NO.010B -> JT.NO.01A → JT.NO.02 -> JT.NO.01A → JT.NO.1I -> JT.NO.01B → JT.NO.01F -> JT.NO.01C → JT.NO.01B -> JT.NO.01D → JT.NO.01A -> JT.NO.01D → JT.NO.01H -> JT.NO.01E → JT.NO.01J -> JT.NO.01F → JT.NO.01G -> JT.NO.01G → JT.NO.01E -> JT.NO.01J → JT.NO.01D -> JT.NO.02 → JT.NO.03K -> JT.NO.03 → JT.NO.03A -> JT.NO.03A → JT.NO.03H -> JT.NO.03B → JT.NO.03H -> JT.NO.03C → JT.NO.03B -> JT.NO.03F → JT.NO.03 -> JT.NO.03H → JT.NO.03G -> JT.NO.03H → JT.NO.04 -> JT.NO.03K → JT.NO.03C -> JT.NO.04 → JT.NO.04B -> JT.NO.04A → JT.NO.05D -> JT.NO.04B → JT.NO.04A -> JT.NO.05 → JT.NO.05E -> JT.NO.05A → JT.NO.05G -> JT.NO.05B → JT.NO.05H -> JT.NO.05C → JT.NO.05B -> JT.NO.05D → JT.NO.05 -> JT.NO.05D → JT.NO.06F -> JT.NO.05E → JT.NO.05C -> JT.NO.05F → JT.NO.05A -> JT.NO.05G → JT.NO.05D -> JT.NO.05H → JT.NO.05J -> JT.NO.05J → JT.NO.05F -> JT.NO.06 → JT.NO.06C -> JT.NO.06A → JT.NO.06J -> JT.NO.06B → JT.NO.06H -> JT.NO.06C → JT.NO.06D -> JT.NO.06D → JT.NO.07 -> JT.NO.06D → JT.NO.6D -> JT.NO.06E → JT.NO.06K -> JT.NO.06F → JT.NO.06E -> JT.NO.06G → JT.NO.06A -> JT.NO.06H → JT.NO.06 -> JT.NO.06J → JT.NO.06B -> JT.NO.06K → JT.NO.06G -> JT.NO.07 → JT.NO.07B -> JT.NO.07A → JT.NO.08 -> JT.NO.07B → JT.NO.07A -> JT.NO.08 → JT.NO.08A -> JT.NO.08A → JT.NO.08B -> JT.NO.08B → JT.NO.08C -> JT.NO.08C → JT.NO.09 -> JT.NO.09 → JT.NO.010B -> JT.NO.09A → JT.NO.09B -> JT.NO.09B → JT.NO.010C -> JT.NO.1 -> JT.NO.10 → JT.NO.11 -> JT.NO.10A → JT.NO.10 -> JT.NO.10B → JT.NO.10A -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.12A -> JT.NO.12A → JT.NO.12B -> JT.NO.12A → JT.NO.12D -> JT.NO.12B → JT.NO.12C -> JT.NO.12C → JT.NO.12D -> JT.NO.12D → JT.NO.13E -> JT.NO.12E → JT.NO.12F -> JT.NO.12F → JT.NO.13E -> JT.NO.13 → JT.NO.13B -> JT.NO.13B → JT.NO.13C -> JT.NO.13C → JT.NO.14 -> JT.NO.13D → JT.NO.13 -> JT.NO.13E → JT.NO.13D -> JT.NO.14 → JT.NO.14C -> JT.NO.14A → JT.NO.15 -> JT.NO.14B → JT.NO.15A -> JT.NO.14C → JT.NO.14A -> JT.NO.15 → JT.NO.16 -> JT.NO.15A → JT.NO.15 -> JT.NO.16 → JT.NO.16A -> JT.NO.16 → JT.NO.17 -> JT.NO.16A → JT.NO.16B -> JT.NO.16B → JT.NO.17 -> JT.NO.17 → JT.NO.17A -> JT.NO.17 → JT.NO.18 -> JT.NO.17A → JT.NO.17B -> JT.NO.17B → JT.NO.17C -> JT.NO.17C → JT.NO.18 -> JT.NO.18 → JT.NO.18A -> JT.NO.1K → JT.NO.1L -> JT.NO.1L → JT.NO.01 -> SWNO_T22H26OG18,XLPE,3.0,Y,AL,HT33KV6908561Q5F,AL,1000.0,1013,DISCONNECTED,TATA'S DHARAVI REC-STN,MMRDA REC-STN,98,33065,2010-11-01,33KV,51.200,48.345,48.903,55.241,108.333,55.267,14.800,25.882,48.783,47.800,41.571,40.333,2.000,1.000,2.000,1.000,2.000,1.000,2.000,2.000,1.000,4.000,0.000,2.000
