SOURCE_SWITCH_ID,DESTINATION_SWITCH_ID,MEASUREDLENGTH,PATH,CABLETYPE,NUMBEROFCORES,ARMOURED,NEUTRALMATERIAL,CABLEID,CABLECONDUCTORMATERIAL,DIVISIONCODE,ZONECODE,REMARKS,SOURCE_SS_x,DESTINATION_SS_x,COMMISSIONEDDATE,NO_OF_SEGMENT,SWNO,VOLTAGE,VAR_Month_01,VAR_Month_02,VAR_Month_03,VAR_Month_04,VAR_Month_05,VAR_Month_06,VAR_Month_07,VAR_Month_08,VAR_Month_09,VAR_Month_10,VAR_Month_11,VAR_Month_12,CYCLE_Month_01,CYCLE_Month_02,CYCLE_Month_03,CYCLE_Month_04,CYCLE_Month_05,CYCLE_Month_06,CYCLE_Month_07,CYCLE_Month_08,CYCLE_Month_09,CYCLE_Month_10,CYCLE_Month_11,CYCLE_Month_12,Num_Faults,SWITCH_NO,SOURCE_SS_y,FAULT_FROM_SWITCH,DESTINATION_SS_y,FAULT_TO_SWITCH,FAULT_VOLTAGE,FAULT_DIVISION,FAULT_TIME_DIFFERENCE_HOURS_AVG,FAULT_LATEST_OUTAGE_TIME
220SAK01,33167,6130.300,JT.NO.01 → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.08 -> JT.NO.08A → JT.NO.09 -> JT.NO.09 → JT.NO.09A -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.19 -> JT.NO.19 → JT.NO.19A -> JT.NO.19A → JT.NO.20 -> JT.NO.20 → JT.NO.20A -> JT.NO.20A → JT.NO.21 -> JT.NO.21 → JT.NO.22 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.24 -> JT.NO.24 → JT.NO.25 -> JT.NO.25 → JT.NO.26 -> JT.NO.26 → JT.NO.27 -> JT.NO.27 → JT.NO.28 -> JT.NO.28 → JT.NO.29 -> JT.NO.29 → JT.NO.30 -> JT.NO.30 → JT.NO.31 -> JT.NO.31 → JT.NO.32 -> JT.NO.32 → JT.NO.33 -> JT.NO.33 → JT.NO.34 -> JT.NO.34 → JT.NO.34A -> JT.NO.34A → JT.NO.35 -> JT.NO.35 → JT.NO.36 -> JT.NO.36 → JT.NO.37 -> JT.NO.37 → SWNO_33167 -> SWNO_220SAK01 → JT.NO.01,XLPE,3.0,Y,AL,HT33KV6908561L2V,AL,6000.0,6062,,220kV SAKI REC-STN,SWAN MILL REC-STN,2016-01-30 00:00:00+00:00,41,33167,33KV,74.576,77.448,76.643,81.300,88.613,74.564,25.589,44.995,59.343,74.623,70.457,66.262,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,2.000,0.000,1.000,2.000,5,220SAK01,220KV SAKI REC-STN,220SAK01,SWAN MILL REC-STN,33167,33KV,CHEMBUR | POWAI,0.887,2023-05-26 01:39:00
220SAK03,33356,1652.210,SWNO_220SAK03 → SWNO_33356,XLPE,3.0,Y,AL,HT33KV6908561MFH,AL,6000.0,6062,,220kV SAKI REC-STN,NETMAGIC DC-9 NO 1 RECEIVING STATIO,,2,33356,33KV,47.308,15.395,8.253,35.763,12.894,11.584,2.444,4.476,11.006,11.242,8.197,9.491,7.000,5.000,1.000,4.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0,,,,,,,,,
220SAK05,33259,6111.025,JT.NO.19A → JT.NO.19B -> JT.NO.19B → JT.NO.20 -> JT.NO.19D → JT.NO.19A -> JT.NO.20 → JT.NO.21 -> JT.NO.21 → JT.NO.22 -> JT.NO.22 → JT.NO.23 -> JT.NO.24 → JT.NO.24A -> JT.NO.24A → JT.NO.25 -> JT.NO.25 → JT.NO.26 -> JT.NO.26 → JT.NO.27 -> JT.NO.27 → JT.NO.28 -> JT.NO.28 → JT.NO.29 -> JT.NO.29 → JT.NO.30 -> JT.NO.30 → JT.NO.31 -> JT.NO.31 → JT.NO.32 -> JT.NO.32 → JT.NO.33 -> JT.NO.33 → JT.NO.34 -> JT.NO.34 → JT.NO.35 -> JT.NO.35 → JT.NO.36 -> JT.NO.36 → JT.NO.37 -> JT.NO.37 → JT.NO.38 -> JT.NO.38 → JT.NO.39 -> JT.NO.39 → JT.NO.40 -> JT.NO.40 → JT.NO.40A -> JT.NO.40A → JT.NO.41 -> JT.NO.41 → JT.NO.41A -> JT.NO.41 → JT.NO.42 -> JT.NO.42 → JT.NO.42A -> JT.NO.42A → JT.NO.43 -> JT.NO.43 → JT.NO.43A -> JT.NO.43A → JT.NO.44 -> JT.NO.44 → JT.NO.44A -> JT.NO.44A → JT.NO.44B -> JT.NO.44B → JT.NO.45 -> JT.NO.45 → JT.NO.46 -> JT.NO.46 → JT.NO.47 -> JT.NO.47 → JT.NO.48 -> JT.NO.48 → JT.NO.49 -> JT.NO.49 → JT.NO.49A -> JT.NO.49A → JT.NO.49B -> JT.NO.49B → JT.NO.50 -> JT.NO.50 → JT.NO.51 -> JT.NO.51 → JT.NO.52 -> JT.NO.52 → JT.NO.53 -> JT.NO.53 → JT.NO.53A -> JT.NO.53 → SWNO_33259 -> SWNO_220SAK05 → JT.NO.19D,XLPE,3.0,Y,AL,HT33KV6908561MFG,AL,6000.0,6062,,220kV SAKI REC-STN,RIL REC-STN,1999-01-30 00:00:00+00:00,48,33259,33KV,47.192,54.333,48.400,63.125,66.606,62.909,15.355,25.412,34.000,40.727,47.500,38.000,7.000,7.000,6.000,6.000,6.000,5.000,2.000,2.000,1.000,2.000,7.000,8.000,8,220sak05 | 220SAK05 | 33259 | 33218,220KV SAKI REC-STN,220SAK05,RIL REC-STN,33259,33KV | 11KV,VANDRE | Division,2.637,2023-11-12 21:31:00
220SAK11,33126,814.679,JT.NO.01 → JT.NO.02 -> JT.NO.01A -> JT.NO.01A → JT.NO.01 -> JT.NO.02 → JT.NO.03B -> JT.NO.03 → JT.NO.04 -> JT.NO.03A → JT.NO.03 -> JT.NO.03B → JT.NO.03A -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → SWNO_33126,XLPE,3.0,Y,AL,,AL,6000.0,6062,,220kV SAKI REC-STN,VIHAR RD. REC-STN,,10,33126,33KV,25.548,21.283,18.815,44.587,22.715,21.704,12.805,9.408,16.182,15.237,14.224,13.364,3.000,1.000,2.000,3.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1,220SAK11,220KV SAKI REC-STN,220SAK11,VIHAR RD. REC-STN,33126,33KV,POWAI,5.144,2022-04-16 02:33:00
220SAK12,33155,4355.645,JT.NO.45 -> JT.NO.45 → JT.NO.45A -> JT.NO.45A → JT.NO.45B -> JT.NO.45B → JT.NO.45C -> JT.NO.45C → JT.NO.45D -> JT.NO.45D → JT.NO.45E -> JT.NO.45E → JT.NO.45F -> JT.NO.45F → JT.NO.45G -> JT.NO.45G → JT.NO.45H -> JT.NO.45H → JT.NO.45J -> JT.NO.45J → JT.NO.45K -> JT.NO.45K → JT.NO.45M -> JT.NO.45M → JT.NO.45N -> JT.NO.45N → JT.NO.45P -> JT.NO.45P → JT.NO.46 -> JT.NO.46 → JT.NO.46A -> JT.NO.46A → JT.NO.46B -> JT.NO.46B → JT.NO.46C -> JT.NO.46C → JT.NO.46D -> JT.NO.46D → JT.NO.46E -> JT.NO.46E → JT.NO.46F -> JT.NO.46F → JT.NO.46G -> JT.NO.46G → JT.NO.46H -> JT.NO.46H → JT.NO.46J -> JT.NO.46J → JT.NO.46K -> JT.NO.46K → JT.NO.46M -> JT.NO.46M → JT.NO.46N -> JT.NO.46N → JT.NO.46P -> JT.NO.46P → JT.NO.47 -> JT.NO.47 → SWNO_33155,XLPE,3.0,Y,AL,HT33KV6908561L2V,AL,6000.0,6062,POTHEAD,220kV SAKI REC-STN,KOHINOOR RECEIVING STATION,2016-01-30 00:00:00+00:00,30,33155,33KV,33.793,42.535,38.645,36.689,44.396,29.882,10.822,22.175,29.242,34.689,32.764,29.081,0.000,4.000,1.000,1.000,2.000,0.000,0.000,2.000,1.000,2.000,2.000,3.000,2,220SAK12 | T33KUR02,220KV SAKI REC-STN | TATA KURLA REC-STN,220SAK12 | T33KUROG02,KOHINOOR RECEIVING STATION,33155,33KV,CHEMBUR | POWAI,0.156,2022-05-27 06:31:00
220SAK13,33208,6267.238,JT.NO.01 -> JT.NO.01 → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.03A -> JT.NO.03A → JT.NO.03B -> JT.NO.03B → JT.NO.03C -> JT.NO.03C → JT.NO.03D -> JT.NO.03D → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.06A -> JT.NO.06A → JT.NO.07 -> JT.NO.06B → JT.NO.07A -> JT.NO.07 → JT.NO.06B -> JT.NO.07 → JT.NO.8B -> JT.NO.09 → JT.NO.10 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.11A -> JT.NO.11A → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.13A -> JT.NO.13A → JT.NO.13B -> JT.NO.13B → JT.NO.14 -> JT.NO.14 → JT.NO.14A -> JT.NO.14A → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.19 -> JT.NO.19 → JT.NO.20 -> JT.NO.20 → JT.NO.21 -> JT.NO.21 → JT.NO.22 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.24 -> JT.NO.24 → JT.NO.25 -> JT.NO.25 → JT.NO.25A -> JT.NO.25A → JT.NO.25B -> JT.NO.25B → JT.NO.26 -> JT.NO.26 → JT.NO.26A -> JT.NO.26A → JT.NO.26B -> JT.NO.26B → JT.NO.26C -> JT.NO.26C → JT.NO.26D -> JT.NO.26D → JT.NO.27 -> JT.NO.27 → JT.NO.27A -> JT.NO.27A → JT.NO.28 -> JT.NO.28 → JT.NO.28A -> JT.NO.28A → JT.NO.28B -> JT.NO.28B → JT.NO.28C -> JT.NO.28C → JT.NO.28D -> JT.NO.28D → JT.NO.28E -> JT.NO.28E → JT.NO.29 -> JT.NO.29 → JT.NO.29A -> JT.NO.29A → JT.NO.30 -> JT.NO.30 → JT.NO.31 -> JT.NO.31 → JT.NO.32 -> JT.NO.32 → JT.NO.33 -> JT.NO.33 → JT.NO.34 -> JT.NO.34 → JT.NO.34A -> JT.NO.34A → JT.NO.35 -> JT.NO.35 → JT.NO.36 -> JT.NO.36 → JT.NO.37 -> JT.NO.37 → JT.NO.37A -> JT.NO.37A → JT.NO.37B -> JT.NO.37B → JT.NO.38 -> JT.NO.38 → SWNO_33208 -> JT.NO.8A → JT.NO.09 -> JT.NO.8B → JT.NO.8A,XLPE,3.0,Y,AL,HT33KV6908561L2V,AL,6000.0,6062,,220kV SAKI REC-STN,MMRDA REC-STN,2022-03-22 00:00:00+00:00,67,33208,33KV,86.408,94.340,99.321,106.368,115.939,104.294,35.333,55.900,82.296,97.471,76.000,71.588,6.000,7.000,9.000,6.000,4.000,5.000,3.000,2.000,4.000,5.000,4.000,6.000,16,220SAK13 | 33208,220KV SAKI REC-STN,220SAK13,MMRDA REC-STN,33208,33KV,VANDRE,0.962,2023-11-01 20:15:00
220SAK17,33370,1701.387,SWNO_220SAK17 → SWNO_33370,OIL,3.0,Y,AL,HT33KV6908561MK9,AL,6000.0,6062,,220kV SAKI REC-STN,NETMAGIC DC-9 NO 2 BUS 1 DSS,2023-09-29 00:00:00+00:00,1,33370,33KV,8.611,15.679,9.389,13.212,9.956,7.284,7.025,8.648,8.496,12.956,6.240,6.868,2.000,3.000,2.000,2.000,1.000,0.000,0.000,1.000,1.000,2.000,1.000,0.000,0,,,,,,,,,
220SAK19,33009,3504.038,JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.08 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.19 -> JT.NO.19 → JT.NO.20 -> JT.NO.20 → JT.NO.21 -> JT.NO.21 → JT.NO.21A -> JT.NO.21A → JT.NO.22 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.24 -> JT.NO.24 → JT.NO.25 -> JT.NO.25 → JT.NO.26 -> JT.NO.26 → JT.NO.27 -> JT.NO.27 → JT.NO.28 -> JT.NO.28 → JT.NO.29 -> JT.NO.29 → JT.NO.30 -> JT.NO.30 → JT.NO.31 -> JT.NO.31 -> SWNO_220SAK29 → JT.NO.14,XLPE,3.0,Y,AL,HT33KV6908545471,AL,6000.0,6062,ABANDONED,220kV SAKI REC-STN,KURLA REC-STN,2022-02-11 00:00:00+00:00,24,33009,33KV,75.938,69.536,80.514,108.000,83.583,69.992,26.140,38.884,64.850,68.797,64.532,61.238,0.000,0.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,,,,,,,,,
220SAK24,33166,6115.291,JT.NO.01 → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.04A -> JT.NO.04A → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.08 -> JT.NO.08 → JT.NO.08A -> JT.NO.08A → JT.NO.09 -> JT.NO.09 → JT.NO.09A -> JT.NO.09A → JT.NO.10 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.19 -> JT.NO.19 → JT.NO.19A -> JT.NO.19A → JT.NO.19B -> JT.NO.19B → JT.NO.19C -> JT.NO.20 → JT.NO.21 -> JT.NO.21 → JT.NO.22 -> JT.NO.22 → JT.NO.22A -> JT.NO.22A → JT.NO.23 -> JT.NO.23 → JT.NO.24 -> JT.NO.24 → JT.NO.25 -> JT.NO.25 → JT.NO.26 -> JT.NO.26 → JT.NO.27 -> JT.NO.27 → JT.NO.28 -> JT.NO.28 → JT.NO.29 -> JT.NO.29 → JT.NO.30 -> JT.NO.30 → JT.NO.31 -> JT.NO.31 → JT.NO.32 -> JT.NO.32 → JT.NO.33 -> JT.NO.33 → JT.NO.34 -> JT.NO.34 → JT.NO.34A -> JT.NO.34 → JT.NO.35 -> JT.NO.35 → JT.NO.36 -> JT.NO.36 → JT.NO.37 -> JT.NO.37 → SWNO_33166 -> SWNO_220SAK24 → JT.NO.01 -> SWNO_220SAK24 → JT.NO.21A,XLPE,3.0,Y,AL,,AL,6000.0,6062,,220kV SAKI REC-STN,SWAN MILL REC-STN,,46,33166,33KV,72.792,70.210,69.832,67.936,68.436,60.727,22.131,34.521,57.940,65.708,65.806,53.280,2.000,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3,220SAK24,220KV SAKI REC-STN,220SAK24,SWAN MILL REC-STN,33166,33KV,CHEMBUR,6.064,2020-06-17 18:49:00
220SAK26,33376,815.681,JT.NO.11 → JT.NO.11A -> JT.NO.11A → SWNO_33376 -> JT.NO.12 → JT.NO.11 -> JT.NO.13 → JT.NO.12 -> JT.NO.14 → JT.NO.13 -> JT.NO.15 → JT.NO.14 -> JT.NO.15A → JT.NO.15 -> SWNO_220SAK26 → JT.NO.15A,XLPE,3.0,Y,AL,,AL,6000.0,6062,,220kV SAKI REC-STN,MAROL REC-STN,2024-03-15 00:00:00+00:00,8,33376,33KV,1.920,1.520,2.774,2.457,1.950,1.820,,,2.160,1.820,2.290,1.800,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,0.000,0.000,0,,,,,,,,,
220SAK28,33006,2690.973,JT.NO.14A → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.19 → JT.NO.20 -> JT.NO.20 → JT.NO.21 -> JT.NO.21 → JT.NO.22 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.24 -> JT.NO.24 → JT.NO.25 -> JT.NO.25 → JT.NO.26 -> JT.NO.26 → JT.NO.27 -> JT.NO.27 → JT.NO.28 -> JT.NO.28 → JT.NO.29 -> JT.NO.29 → JT.NO.29A -> JT.NO.29A → JT.NO.29B -> JT.NO.29B → JT.NO.30 -> JT.NO.30 → JT.NO.31 -> JT.NO.31 -> SWNO_220SAK28 → JT.NO.14A,XLPE,3.0,Y,AL,,AL,6000.0,6062,,220kV SAKI REC-STN,KURLA REC-STN,2022-02-11 00:00:00+00:00,22,33006,33KV,61.478,62.106,91.125,66.147,66.770,57.566,28.810,27.594,47.110,44.279,44.686,44.665,1.000,1.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,1.000,2,220SAK28,220KV SAKI REC-STN,220SAK28,KURLA REC-STN,33006,33KV,POWAI,3.699,2022-11-14 15:47:00
220SAK32,33056,5277.172,JT.NO.20 → JT.NO.20A -> JT.NO.20A → JT.NO.21 -> JT.NO.20B -> JT.NO.20B → JT.NO.20 -> JT.NO.21 → JT.NO.22 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.24 -> JT.NO.24 → JT.NO.25A -> JT.NO.25 → JT.NO.26 -> JT.NO.25A → JT.NO.25 -> JT.NO.26 → JT.NO.27 -> JT.NO.27 → JT.NO.28 -> JT.NO.28 → JT.NO.29 -> JT.NO.29 → JT.NO.30 -> JT.NO.30 → JT.NO.31A -> JT.NO.31A → JT.NO.31B -> JT.NO.31B → JT.NO.32 -> JT.NO.32 → JT.NO.33 -> JT.NO.33 → JT.NO.34 -> JT.NO.34 → JT.NO.35 -> JT.NO.35 → JT.NO.36 -> JT.NO.36 → JT.NO.36A -> JT.NO.36A → JT.NO.36B -> JT.NO.36B → JT.NO.37 -> JT.NO.37 → JT.NO.38 -> JT.NO.38 → JT.NO.38A -> JT.NO.38A → JT.NO.38B -> JT.NO.38B → JT.NO.38C -> JT.NO.38C → JT.NO.39 -> JT.NO.39 → JT.NO.39D -> JT.NO.39A → JT.NO.40 -> JT.NO.40 → JT.NO.41 -> JT.NO.41 → JT.NO.42 -> JT.NO.42 → JT.NO.43 -> JT.NO.43 → JT.NO.44A -> JT.NO.44A → JT.NO.44B -> JT.NO.44B → JT.NO.45 -> JT.NO.45 → JT.NO.46 -> JT.NO.46 → JT.NO.47 -> JT.NO.47 → SWNO_33056,XLPE,3.0,Y,AL,HT33KV6908561MK9,AL,6000.0,6062,,220kV SAKI REC-STN,KALINA REC-STN,2014-09-18 00:00:00+00:00,40,33056,33KV,50.690,52.634,56.929,72.452,80.669,58.027,20.216,32.523,48.105,58.924,58.566,49.194,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,5,220SAK32,220KV SAKI REC-STN,220SAK32,KALINA REC-STN,33056,33KV,VANDRE,0.855,2023-11-04 23:45:00
220SAK35,33156,4838.998,JT.NO.39 → JT.NO.39A -> JT.NO.39A → JT.NO.39B -> JT.NO.39B → JT.NO.39C -> JT.NO.39C → JT.NO.39D -> JT.NO.39D → JT.NO.39E -> JT.NO.39E → JT.NO.39F -> JT.NO.39F → JT.NO.39G -> JT.NO.39G → JT.NO.39H -> JT.NO.39H → JT.NO.39J -> JT.NO.39J → JT.NO.39K -> JT.NO.39K → JT.NO.39M -> JT.NO.39M → JT.NO.39N -> JT.NO.39N → JT.NO.39P -> JT.NO.39P → JT.NO.40 -> JT.NO.40 → JT.NO.40A -> JT.NO.40A → JT.NO.40B -> JT.NO.40B → JT.NO.40C -> JT.NO.40C → JT.NO.40D -> JT.NO.40D → JT.NO.40E -> JT.NO.40E → JT.NO.40F -> JT.NO.40F → JT.NO.40G -> JT.NO.40G → JT.NO.40H -> JT.NO.40H → JT.NO.40J -> JT.NO.40J → JT.NO.40K -> JT.NO.40K → JT.NO.40M -> JT.NO.40M → JT.NO.40N -> JT.NO.40N → JT.NO.41 -> JT.NO.41 → JT.NO.41A -> JT.NO.41A → JT.NO.41B -> JT.NO.41B → JT.NO.41C -> JT.NO.41C → JT.NO.41D -> JT.NO.41D → JT.NO.41E -> JT.NO.41E → JT.NO.41F -> JT.NO.41F → SWNO_33156 -> SWNO_220SAK35 → JT.NO.39,XLPE,3.0,Y,AL,HT33KV6908554945,AL,6000.0,6062,POTHEAD,220kV SAKI REC-STN,KOHINOOR RECEIVING STATION,,36,33156,33KV,68.250,68.650,65.614,69.557,73.891,66.013,22.226,36.290,61.525,62.142,55.312,60.186,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,2,220SAK35,220KV SAKI REC-STN,220SAK35,KOHINOOR RECEIVING STATION,33156,33KV,POWAI,0.537,2022-01-17 21:27:00
220SAK41,33127,1061.202,JT.NO.19 → JT.NO.19A -> JT.NO.19A → JT.NO.20 -> JT.NO.20 → JT.NO.21 -> JT.NO.20 → SWNO_33127 -> JT.NO.21 → JT.NO.22 -> SWNO_220SAK41 → JT.NO.19,XLPE,3.0,Y,AL,,AL,6000.0,6062,,220kV SAKI REC-STN,VIHAR RD. REC-STN,,7,33127,33KV,27.883,28.336,19.518,19.797,22.765,25.325,11.951,7.143,12.371,13.948,21.343,15.026,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,220SAK41,220KV SAKI REC-STN,220SAK41,VIHAR RD. REC-STN,33127,33KV,POWAI,7.512,2022-11-27 14:12:00
220SAK42,33081,3018.965,JT.NO.01 → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.03A -> JT.NO.03A → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.10 -> JT.NO.1 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.19 -> JT.NO.19 → JT.NO.20 -> JT.NO.20 → JT.NO.21 -> JT.NO.21 → JT.NO.22,XLPE,3.0,Y,AL,,AL,6000.0,6062,POTHEAD,220kV SAKI REC-STN,KALANAGAR REC-STN,,23,33081,33KV,27.919,23.275,34.060,32.212,53.901,30.630,10.512,15.547,21.996,29.450,14.766,10.570,1.000,3.000,3.000,3.000,5.000,1.000,1.000,3.000,4.000,2.000,3.000,4.000,8,220SAK42 | T33KUROG05H19 | T33KUROG05 | 33081,220KV SAKI REC-STN | TATA S KURLA | TATA S KURLA REC-STN | 220KV TATA KURLA REC-STN,220SAK42 | T33KUROG05H19 | T33KUROG05 | T33KURH05OG19,KALANAGAR REC-STN,33081,33KV,VANDRE,0.474,2023-11-01 20:14:00
220SAK42,33346,1848.700,JT.NO.01 → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.5 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.06B -> JT.NO.06A → JT.NO.07 -> JT.NO.06B → JT.NO.06A -> JT.NO.07 → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → SWNO_33346 -> SWNO_220SAK42 → JT.NO.01,XLPE,3.0,Y,AL,,AL,2000.0,6062,,220kV SAKI REC-STN,MIAL T-2 DSS REC-STN,2022-10-06 00:00:00+00:00,12,33346,33KV,58.771,55.395,60.344,52.632,58.610,67.595,16.769,58.312,45.840,44.839,50.984,80.859,6.000,4.000,7.000,2.000,3.000,2.000,1.000,3.000,1.000,1.000,3.000,6.000,1,220SAK42,220KV SAKI REC-STN,220SAK42,MIAL T-2 DSS REC-STN,33346,33KV,ANDHERI,4.862,2023-02-09 06:39:20
220SAK43,33269,5917.592,JT.NO.21 → JT.NO.22 -> JT.NO.21A -> JT.NO.21A → JT.NO.21 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.24 -> JT.NO.24 → JT.NO.25 -> JT.NO.25 → JT.NO.25A -> JT.NO.25A → JT.NO.26 -> JT.NO.26 → JT.NO.27 -> JT.NO.27 → JT.NO.27A -> JT.NO.27A → JT.NO.27B -> JT.NO.27B → JT.NO.28 -> JT.NO.28 → JT.NO.29 -> JT.NO.29 → JT.NO.30 -> JT.NO.30 → JT.NO.31 -> JT.NO.31 → JT.NO.32 -> JT.NO.32 → JT.NO.32A -> JT.NO.32A → JT.NO.33 -> JT.NO.33 → JT.NO.34 -> JT.NO.34 → JT.NO.35 -> JT.NO.35 → JT.NO.36 -> JT.NO.36 → JT.NO.37 -> JT.NO.37 → JT.NO.38 -> JT.NO.38 → JT.NO.39 -> JT.NO.39 → JT.NO.40 -> JT.NO.40 → JT.NO.40A -> JT.NO.40A → JT.NO.41 -> JT.NO.41 → JT.NO.41A -> JT.NO.41 → JT.NO.42 -> JT.NO.42 → JT.NO.42A -> JT.NO.42A → JT.NO.42B -> JT.NO.42B → JT.NO.43 -> JT.NO.43 → JT.NO.44 -> JT.NO.44 → JT.NO.45 -> JT.NO.45 → JT.NO.46 -> JT.NO.46 → JT.NO.47 -> JT.NO.47 → JT.NO.48 -> JT.NO.48 → JT.NO.49 -> JT.NO.49 → JT.NO.50 -> JT.NO.50 → JT.NO.51 -> JT.NO.51 → JT.NO.52 -> JT.NO.52 → JT.NO.53 -> JT.NO.53 → SWNO_33269,XLPE,3.0,Y,AL,HT33KV6908554949,AL,6000.0,6062,,220kV SAKI REC-STN,RIL REC-STN,2018-02-10 00:00:00+00:00,43,33269,33KV,4.750,1.950,2.182,2.600,2.381,4.200,6.000,3.143,2.000,3.333,5.250,11.273,1.000,0.000,1.000,1.000,2.000,3.000,0.000,0.000,0.000,1.000,0.000,2.000,3,3630 | 220SAK43,220KV SAKI REC-STN,220SAK43,RIL REC-STN,33269,11KV | 33KV,VANDRE,741.464,2023-11-08 00:51:00
